image,setup,Trunk-Cam_dist[mm],ObjType,Position,FSize[1],FSize[2],FSize[3],Xgt[m],Ygt[m],Zgt[m],Xestimated[m],Yestimated[m],Zestimated[m],Manhattan[m],Euclidean[m]
color_1_1_0.png,2D,1549.0,Apple,1,0.06909,0.06714,0.059789999999999996,0.465,0.072,1.86,0.465,0.06,1.91,0.05999999999999983,0.050990195135927674
color_1_1_0.png,2D,1549.0,Apple,2,0.06462999999999999,0.062049999999999994,0.053759999999999995,0.0,0.072,1.863,0.0,0.06,1.913,0.05999999999999983,0.050990195135927674
color_1_1_0.png,2D,1549.0,Apple,3,0.06987,0.06844,0.06317,-0.465,0.073,1.858,-0.465,0.036,1.878,0.0499999999999998,0.036055512754639786
color_1_1_0.png,2D,1549.0,Apple,4,0.06508,0.06317,0.05831,0.467,0.072,1.561,0.467,0.05,1.601,0.06000000000000004,0.04472135954999583
color_1_1_0.png,2D,1549.0,Apple,5,0.06464,0.06348,0.061450000000000005,0.0,0.073,1.559,0.0,0.06,1.609,0.06000000000000005,0.050990195135927896
color_1_1_0.png,2D,1549.0,Apple,6,0.061149999999999996,0.05579,0.05243,-0.469,0.073,1.564,-0.469,0.062,1.594,0.040000000000000036,0.03162277660168382
color_1_1_0.png,2D,1549.0,Apple,7,0.06658,0.06581000000000001,0.05819,0.467,0.072,1.261,0.467,0.04,1.301,0.07000000000000003,0.05000000000000003
color_1_1_0.png,2D,1549.0,Apple,8,0.06466,0.062380000000000005,0.055600000000000004,0.0,0.072,1.262,0.0,0.06,1.312,0.06000000000000005,0.050990195135927896
color_1_1_0.png,2D,1549.0,Apple,9,0.06486,0.05994,0.05818,-0.468,0.073,1.261,-0.468,0.04,1.291,0.06000000000000003,0.042426406871192875
color_1_1_0.png,2D,1549.0,Apple,10,0.06336,0.05915,0.05507,0.468,0.073,0.962,0.468,0.03,0.992,0.07000000000000003,0.050000000000000024
color_1_1_0.png,2D,1549.0,Apple,11,0.06173,0.06082,0.05551,0.0,0.073,0.962,0.0,0.05,0.982,0.04000000000000002,0.028284271247461915
color_1_1_0.png,2D,1549.0,Apple,12,0.06436,0.061149999999999996,0.05579,-0.468,0.072,0.962,-0.468,0.06,0.992,0.040000000000000036,0.03162277660168382
color_1_1_0.png,2D,1549.0,Apple,13,0.06284000000000001,0.06124,0.05547,0.469,0.072,0.662,0.469,0.03,0.662,0.04000000000000001,0.04000000000000001
color_1_1_0.png,2D,1549.0,Apple,14,0.06412000000000001,0.06431,0.05933,0.0,0.072,0.66,0.0,0.04,0.68,0.050000000000000024,0.036055512754639904
color_1_1_0.png,2D,1549.0,Apple,15,0.06418,0.06325,0.055560000000000005,-0.468,0.071,0.662,-0.468,0.06,0.692,0.039999999999999925,0.031622776601683715
color_1_1_1.png,2D,1535.0,Apple,1,0.06909,0.06714,0.059789999999999996,0.465,0.058,1.86,0.465,0.036,1.9,0.05999999999999981,0.04472135954999563
color_1_1_1.png,2D,1535.0,Apple,2,0.06462999999999999,0.062049999999999994,0.053759999999999995,0.0,0.058,1.863,0.0,0.06,1.903,0.039999999999999813,0.039999999999999813
color_1_1_1.png,2D,1535.0,Apple,3,0.06987,0.06844,0.06317,-0.465,0.059,1.858,-0.465,0.06,1.888,0.029999999999999805,0.029999999999999805
color_1_1_1.png,2D,1535.0,Apple,4,0.06508,0.06317,0.05831,0.467,0.058,1.561,0.467,0.06,1.591,0.030000000000000027,0.030000000000000027
color_1_1_1.png,2D,1535.0,Apple,5,0.06464,0.06348,0.061450000000000005,0.0,0.059,1.559,0.0,0.06,1.599,0.040000000000000036,0.040000000000000036
color_1_1_1.png,2D,1535.0,Apple,6,0.061149999999999996,0.05579,0.05243,-0.469,0.059,1.564,-0.469,0.042,1.594,0.050000000000000024,0.03605551275463991
color_1_1_1.png,2D,1535.0,Apple,7,0.06658,0.06581000000000001,0.05819,0.467,0.058,1.261,0.467,0.03,1.301,0.07000000000000003,0.05000000000000003
color_1_1_1.png,2D,1535.0,Apple,8,0.06466,0.062380000000000005,0.055600000000000004,0.0,0.058,1.262,0.0,0.04,1.312,0.07000000000000003,0.05385164807134508
color_1_1_1.png,2D,1535.0,Apple,9,0.06486,0.05994,0.05818,-0.468,0.059,1.261,-0.468,0.03,1.291,0.060000000000000026,0.042426406871192875
color_1_1_1.png,2D,1535.0,Apple,10,0.06336,0.05915,0.05507,0.468,0.059,0.962,0.468,0.03,0.982,0.05000000000000002,0.036055512754639904
color_1_1_1.png,2D,1535.0,Apple,11,0.06173,0.06082,0.05551,0.0,0.059,0.962,0.0,0.03,0.982,0.05000000000000002,0.036055512754639904
color_1_1_1.png,2D,1535.0,Apple,12,0.06436,0.061149999999999996,0.05579,-0.468,0.058,0.962,-0.468,0.04,0.992,0.050000000000000024,0.03605551275463991
color_1_1_1.png,2D,1535.0,Apple,13,0.06284000000000001,0.06124,0.05547,0.469,0.058,0.662,0.469,0.03,0.662,0.03,0.03
color_1_1_1.png,2D,1535.0,Apple,14,0.06412000000000001,0.06431,0.05933,0.0,0.058,0.66,0.0,0.02,0.67,0.05,0.0412310562561766
color_1_1_1.png,2D,1535.0,Apple,15,0.06418,0.06325,0.055560000000000005,-0.468,0.057,0.662,-0.468,0.03,0.682,0.05000000000000002,0.036055512754639904
color_1_2_0.png,2D,1517.0,Apple,1,0.05718,0.05759,0.05225,0.471,0.04,1.864,0.471,0.031,1.924,0.06999999999999984,0.06082762530298203
color_1_2_0.png,2D,1517.0,Apple,2,0.05932,0.056850000000000005,0.05077,0.0,0.041,1.865,0.0,0.032,1.925,0.06999999999999984,0.06082762530298203
color_1_2_0.png,2D,1517.0,Apple,3,0.059789999999999996,0.05779,0.05198,-0.47,0.04,1.864,-0.47,0.031,1.884,0.029999999999999798,0.022360679774997717
color_1_2_0.png,2D,1517.0,Apple,4,0.05787,0.05712,0.05273,0.471,0.04,1.564,0.471,0.031,1.614,0.060000000000000046,0.05099019513592789
color_1_2_0.png,2D,1517.0,Apple,5,0.056159999999999995,0.054939999999999996,0.049159999999999995,0.0,0.041,1.565,0.0,0.033,1.615,0.07000000000000006,0.06082762530298225
color_1_2_0.png,2D,1517.0,Apple,6,0.0608,0.0579,0.05361,-0.47,0.041,1.563,-0.47,0.041,1.603,0.040000000000000036,0.040000000000000036
color_1_2_0.png,2D,1517.0,Apple,7,0.06105,0.05845,0.04982,0.469,0.04,1.265,0.469,0.05,1.315,0.07000000000000006,0.06082762530298225
color_1_2_0.png,2D,1517.0,Apple,8,0.05618,0.05561,0.047729999999999995,0.0,0.04,1.266,0.0,0.04,1.316,0.050000000000000044,0.050000000000000044
color_1_2_0.png,2D,1517.0,Apple,9,0.05986,0.05596,0.052340000000000005,-0.47,0.041,1.264,-0.47,0.05,1.294,0.04000000000000003,0.03162277660168382
color_1_2_0.png,2D,1517.0,Apple,10,0.05811,0.05733,0.05054,0.471,0.04,0.965,0.471,0.05,0.995,0.05000000000000004,0.041231056256176644
color_1_2_0.png,2D,1517.0,Apple,11,0.05882,0.05952,0.052469999999999996,0.0,0.039,0.964,0.0,0.03,0.984,0.03000000000000002,0.022360679774997914
color_1_2_0.png,2D,1517.0,Apple,12,0.05946,0.05649,0.054200000000000005,-0.47,0.041,0.963,-0.47,0.04,0.993,0.030000000000000027,0.030000000000000027
color_1_2_0.png,2D,1517.0,Apple,13,0.06023,0.0572,0.04847,0.47,0.04,0.666,0.47,0.04,0.686,0.019999999999999907,0.019999999999999907
color_1_2_0.png,2D,1517.0,Apple,14,0.05911,0.05903,0.054700000000000006,0.0,0.04,0.663,0.0,0.05,0.683,0.03000000000000002,0.022360679774997914
color_1_2_0.png,2D,1517.0,Apple,15,0.061340000000000006,0.06096,0.05324,-0.469,0.04,0.663,-0.469,0.03,0.693,0.03999999999999992,0.031622776601683715
color_1_2_1.png,2D,1517.0,Apple,1,0.05718,0.05759,0.05225,0.471,0.04,1.864,0.471,0.041,1.904,0.039999999999999813,0.039999999999999813
color_1_2_1.png,2D,1517.0,Apple,2,0.05932,0.056850000000000005,0.05077,0.0,0.041,1.865,0.0,0.042,1.915,0.05999999999999983,0.05999999999999983
color_1_2_1.png,2D,1517.0,Apple,3,0.059789999999999996,0.05779,0.05198,-0.47,0.04,1.864,-0.47,0.041,1.894,0.029999999999999805,0.029999999999999805
color_1_2_1.png,2D,1517.0,Apple,4,0.05787,0.05712,0.05273,0.471,0.04,1.564,0.471,0.031,1.614,0.060000000000000046,0.05099019513592789
color_1_2_1.png,2D,1517.0,Apple,5,0.056159999999999995,0.054939999999999996,0.049159999999999995,0.0,0.041,1.565,0.0,0.043,1.605,0.040000000000000036,0.040000000000000036
color_1_2_1.png,2D,1517.0,Apple,6,0.0608,0.0579,0.05361,-0.47,0.041,1.563,-0.47,0.051,1.593,0.04000000000000003,0.03162277660168382
color_1_2_1.png,2D,1517.0,Apple,7,0.06105,0.05845,0.04982,0.469,0.04,1.265,0.469,0.05,1.315,0.07000000000000006,0.06082762530298225
color_1_2_1.png,2D,1517.0,Apple,8,0.05618,0.05561,0.047729999999999995,0.0,0.04,1.266,0.0,0.04,1.316,0.050000000000000044,0.050000000000000044
color_1_2_1.png,2D,1517.0,Apple,9,0.05986,0.05596,0.052340000000000005,-0.47,0.041,1.264,-0.47,0.04,1.294,0.030000000000000027,0.030000000000000027
color_1_2_1.png,2D,1517.0,Apple,10,0.05811,0.05733,0.05054,0.471,0.04,0.965,0.471,0.031,0.985,0.03000000000000002,0.022360679774997914
color_1_2_1.png,2D,1517.0,Apple,11,0.05882,0.05952,0.052469999999999996,0.0,0.039,0.964,0.0,0.04,0.974,0.010000000000000009,0.010000000000000009
color_1_2_1.png,2D,1517.0,Apple,12,0.05946,0.05649,0.054200000000000005,-0.47,0.041,0.963,-0.47,0.032,0.983,0.03000000000000002,0.022360679774997914
color_1_2_1.png,2D,1517.0,Apple,13,0.06023,0.0572,0.04847,0.47,0.04,0.666,0.47,0.04,0.686,0.019999999999999907,0.019999999999999907
color_1_2_1.png,2D,1517.0,Apple,14,0.05911,0.05903,0.054700000000000006,0.0,0.04,0.663,0.0,0.04,0.683,0.020000000000000018,0.020000000000000018
color_1_2_1.png,2D,1517.0,Apple,15,0.061340000000000006,0.06096,0.05324,-0.469,0.04,0.663,-0.469,0.04,0.693,0.029999999999999916,0.029999999999999916
color_1_3_0.png,2D,1531.0,Apple,1,0.04845,0.049159999999999995,0.0418,0.476,0.053,1.879,0.476,0.025,1.929,0.08000000000000004,0.05830951894845304
color_1_3_0.png,2D,1531.0,Apple,2,0.047310000000000005,0.04722,0.04008,0.0,0.053,1.88,0.0,0.036,1.92,0.05000000000000004,0.041231056256176644
color_1_3_0.png,2D,1531.0,Apple,3,0.047920000000000004,0.046560000000000004,0.04639,-0.476,0.055,1.877,-0.476,0.037,1.907,0.050000000000000024,0.03605551275463991
color_1_3_0.png,2D,1531.0,Apple,4,0.05074,0.051590000000000004,0.045329999999999995,0.475,0.054,1.577,0.475,0.04,1.617,0.05000000000000004,0.041231056256176644
color_1_3_0.png,2D,1531.0,Apple,5,0.0533,0.05274,0.055990000000000005,0.0,0.056,1.562,0.0,0.04,1.622,0.08000000000000004,0.06324555320336764
color_1_3_0.png,2D,1531.0,Apple,6,0.053700000000000005,0.05374,0.05364,-0.473,0.055,1.563,-0.473,0.04,1.613,0.07000000000000003,0.05385164807134508
color_1_3_0.png,2D,1531.0,Apple,7,0.05568,0.055689999999999996,0.05054,0.472,0.054,1.265,0.472,0.03,1.315,0.08000000000000006,0.06324555320336764
color_1_3_0.png,2D,1531.0,Apple,8,0.055549999999999995,0.05374,0.04924,0.0,0.054,1.265,0.0,0.03,1.315,0.08000000000000006,0.06324555320336764
color_1_3_0.png,2D,1531.0,Apple,9,0.0508,0.05176,0.05107,-0.475,0.055,1.264,-0.475,0.0,1.304,0.10000000000000003,0.07211102550927981
color_1_3_0.png,2D,1531.0,Apple,10,0.049530000000000005,0.047049999999999995,0.04403,0.475,0.054,0.978,0.475,0.02,1.018,0.07000000000000003,0.05000000000000003
color_1_3_0.png,2D,1531.0,Apple,11,0.047740000000000005,0.04786,0.04485,0.0,0.054,0.978,0.0,0.02,0.988,0.04000000000000001,0.0316227766016838
color_1_3_0.png,2D,1531.0,Apple,12,0.052950000000000004,0.05125,0.04795,-0.474,0.054,0.976,-0.474,0.02,1.006,0.060000000000000026,0.042426406871192875
color_1_3_0.png,2D,1531.0,Apple,13,0.05348,0.048310000000000006,0.04739,0.473,0.056,0.676,0.473,0.03,0.696,0.049999999999999906,0.03605551275463984
color_1_3_0.png,2D,1531.0,Apple,14,0.0465,0.0464,0.04376,0.0,0.055,0.678,0.0,0.02,0.698,0.0599999999999999,0.044721359549995746
color_1_3_0.png,2D,1531.0,Apple,15,0.04747,0.0475,0.04828,-0.476,0.055,0.676,-0.476,0.03,0.696,0.049999999999999906,0.03605551275463984
color_1_3_1.png,2D,1542.0,Apple,1,0.04845,0.049159999999999995,0.0418,0.476,0.064,1.879,0.476,0.04,1.929,0.07000000000000003,0.05385164807134508
color_1_3_1.png,2D,1542.0,Apple,2,0.047310000000000005,0.04722,0.04008,0.0,0.064,1.88,0.0,0.04,1.92,0.06000000000000003,0.04472135954999582
color_1_3_1.png,2D,1542.0,Apple,3,0.047920000000000004,0.046560000000000004,0.04639,-0.476,0.066,1.877,-0.476,0.027,1.897,0.060000000000000026,0.04472135954999581
color_1_3_1.png,2D,1542.0,Apple,4,0.05074,0.051590000000000004,0.045329999999999995,0.475,0.065,1.577,0.475,0.034,1.597,0.05000000000000002,0.036055512754639904
color_1_3_1.png,2D,1542.0,Apple,5,0.0533,0.05274,0.055990000000000005,0.0,0.067,1.562,0.0,0.04,1.612,0.08000000000000004,0.05830951894845304
color_1_3_1.png,2D,1542.0,Apple,6,0.053700000000000005,0.05374,0.05364,-0.473,0.066,1.563,-0.473,0.05,1.603,0.06000000000000004,0.04472135954999583
color_1_3_1.png,2D,1542.0,Apple,7,0.05568,0.055689999999999996,0.05054,0.472,0.065,1.265,0.472,0.02,1.305,0.08000000000000003,0.056568542494923824
color_1_3_1.png,2D,1542.0,Apple,8,0.055549999999999995,0.05374,0.04924,0.0,0.065,1.265,0.0,0.02,1.315,0.10000000000000005,0.07211102550927982
color_1_3_1.png,2D,1542.0,Apple,9,0.0508,0.05176,0.05107,-0.475,0.066,1.264,-0.475,0.03,1.294,0.07000000000000003,0.050000000000000024
color_1_3_1.png,2D,1542.0,Apple,10,0.049530000000000005,0.047049999999999995,0.04403,0.475,0.065,0.978,0.475,0.03,1.008,0.060000000000000026,0.042426406871192875
color_1_3_1.png,2D,1542.0,Apple,11,0.047740000000000005,0.04786,0.04485,0.0,0.065,0.978,0.0,0.01,0.988,0.060000000000000005,0.05099019513592785
color_1_3_1.png,2D,1542.0,Apple,12,0.052950000000000004,0.05125,0.04795,-0.474,0.065,0.976,-0.474,0.05,1.006,0.04000000000000002,0.03162277660168382
color_1_3_1.png,2D,1542.0,Apple,13,0.05348,0.048310000000000006,0.04739,0.473,0.067,0.676,0.473,0.01,0.686,0.0699999999999999,0.060827625302982184
color_1_3_1.png,2D,1542.0,Apple,14,0.0465,0.0464,0.04376,0.0,0.066,0.678,0.0,0.01,0.688,0.0699999999999999,0.060827625302982184
color_1_3_1.png,2D,1542.0,Apple,15,0.04747,0.0475,0.04828,-0.476,0.066,0.676,-0.476,0.02,0.686,0.0599999999999999,0.050990195135927834
color_1_4_0.png,2D,1531.0,Apple,1,0.04845,0.049159999999999995,0.0418,0.476,0.053,1.879,0.476,0.025,1.939,0.09000000000000005,0.06708203932499374
color_1_4_0.png,2D,1531.0,Apple,2,0.05986,0.05596,0.052340000000000005,0.0,0.055,1.864,0.0,0.032,1.914,0.07999999999999982,0.05830951894845285
color_1_4_0.png,2D,1531.0,Apple,3,0.061149999999999996,0.05579,0.05243,-0.469,0.055,1.864,-0.469,0.042,1.874,0.030000000000000006,0.022360679774997897
color_1_4_0.png,2D,1531.0,Apple,4,0.06436,0.061149999999999996,0.05579,0.468,0.054,1.562,0.468,0.06,1.592,0.04000000000000002,0.03162277660168382
color_1_4_0.png,2D,1531.0,Apple,5,0.05882,0.05952,0.052469999999999996,0.0,0.053,1.564,0.0,0.05,1.604,0.040000000000000036,0.040000000000000036
color_1_4_0.png,2D,1531.0,Apple,6,0.053700000000000005,0.05374,0.05364,-0.473,0.055,1.563,-0.473,0.033,1.613,0.08000000000000004,0.05830951894845304
color_1_4_0.png,2D,1531.0,Apple,7,0.06105,0.05845,0.04982,0.469,0.054,1.265,0.469,0.04,1.305,0.05000000000000004,0.041231056256176644
color_1_4_0.png,2D,1531.0,Apple,8,0.047920000000000004,0.046560000000000004,0.04639,0.0,0.055,1.277,0.0,0.03,1.317,0.07000000000000003,0.05000000000000003
color_1_4_0.png,2D,1531.0,Apple,9,0.06418,0.06325,0.055560000000000005,-0.468,0.053,1.262,-0.468,0.05,1.292,0.030000000000000027,0.030000000000000027
color_1_4_0.png,2D,1531.0,Apple,10,0.049530000000000005,0.047049999999999995,0.04403,0.475,0.054,0.978,0.475,0.04,0.998,0.03000000000000002,0.022360679774997914
color_1_4_0.png,2D,1531.0,Apple,11,0.06987,0.06844,0.06317,0.0,0.055,0.958,0.0,0.06,0.978,0.020000000000000018,0.020000000000000018
color_1_4_0.png,2D,1531.0,Apple,12,0.059789999999999996,0.05779,0.05198,-0.47,0.054,0.964,-0.47,0.05,0.994,0.030000000000000027,0.030000000000000027
color_1_4_0.png,2D,1531.0,Apple,13,0.06909,0.06714,0.059789999999999996,0.465,0.054,0.66,0.465,0.05,0.68,0.020000000000000018,0.020000000000000018
color_1_4_0.png,2D,1531.0,Apple,14,0.05787,0.05712,0.05273,0.0,0.054,0.664,0.0,0.04,0.684,0.03000000000000002,0.022360679774997914
color_1_4_0.png,2D,1531.0,Apple,15,0.04747,0.0475,0.04828,-0.476,0.055,0.676,-0.476,0.02,0.686,0.04999999999999989,0.041231056256176575
color_1_4_1.png,2D,1549.0,Apple,1,0.04845,0.049159999999999995,0.0418,0.476,0.071,1.879,0.476,0.04,1.939,0.09000000000000005,0.06708203932499374
color_1_4_1.png,2D,1549.0,Apple,2,0.05986,0.05596,0.052340000000000005,0.0,0.073,1.864,0.0,0.042,1.904,0.06999999999999981,0.04999999999999985
color_1_4_1.png,2D,1549.0,Apple,3,0.061149999999999996,0.05579,0.05243,-0.469,0.073,1.864,-0.469,0.052,1.884,0.0399999999999998,0.02828427124746176
color_1_4_1.png,2D,1549.0,Apple,4,0.06436,0.061149999999999996,0.05579,0.468,0.072,1.562,0.468,0.039,1.602,0.07000000000000003,0.05000000000000003
color_1_4_1.png,2D,1549.0,Apple,5,0.05882,0.05952,0.052469999999999996,0.0,0.071,1.564,0.0,0.03,1.604,0.08000000000000004,0.05656854249492383
color_1_4_1.png,2D,1549.0,Apple,6,0.053700000000000005,0.05374,0.05364,-0.473,0.073,1.563,-0.473,0.05,1.613,0.07000000000000005,0.053851648071345085
color_1_4_1.png,2D,1549.0,Apple,7,0.06105,0.05845,0.04982,0.469,0.072,1.265,0.469,0.05,1.305,0.06000000000000004,0.04472135954999583
color_1_4_1.png,2D,1549.0,Apple,8,0.047920000000000004,0.046560000000000004,0.04639,0.0,0.073,1.277,0.0,0.02,1.317,0.09000000000000004,0.06403124237432851
color_1_4_1.png,2D,1549.0,Apple,9,0.06418,0.06325,0.055560000000000005,-0.468,0.071,1.262,-0.468,0.06,1.292,0.040000000000000036,0.03162277660168382
color_1_4_1.png,2D,1549.0,Apple,10,0.049530000000000005,0.047049999999999995,0.04403,0.475,0.072,0.978,0.475,0.04,0.998,0.050000000000000024,0.036055512754639904
color_1_4_1.png,2D,1549.0,Apple,11,0.06987,0.06844,0.06317,0.0,0.073,0.958,0.0,0.06,0.978,0.030000000000000027,0.022360679774997918
color_1_4_1.png,2D,1549.0,Apple,12,0.059789999999999996,0.05779,0.05198,-0.47,0.072,0.964,-0.47,0.051,0.994,0.05000000000000003,0.03605551275463992
color_1_4_1.png,2D,1549.0,Apple,13,0.06909,0.06714,0.059789999999999996,0.465,0.072,0.66,0.465,0.06,0.68,0.030000000000000027,0.022360679774997918
color_1_4_1.png,2D,1549.0,Apple,14,0.05787,0.05712,0.05273,0.0,0.072,0.664,0.0,0.05,0.684,0.04000000000000002,0.028284271247461915
color_1_4_1.png,2D,1549.0,Apple,15,0.04747,0.0475,0.04828,-0.476,0.073,0.676,-0.476,0.02,0.686,0.0599999999999999,0.050990195135927834
color_1_5_0.png,2D,1538.0,Tennis_ball,1,0.0651789285714286,0.0651789285714286,0.0651789285714286,0.467,0.062,1.857,0.467,0.047,1.917,0.06999999999999983,0.06082762530298203
color_1_5_0.png,2D,1538.0,Apple,2,0.05986,0.05596,0.052340000000000005,0.0,0.062,1.864,0.0,0.062,1.904,0.039999999999999813,0.039999999999999813
color_1_5_0.png,2D,1538.0,Apple,3,0.061149999999999996,0.05579,0.05243,-0.469,0.062,1.864,-0.469,0.042,1.884,0.03999999999999979,0.028284271247461756
color_1_5_0.png,2D,1538.0,Apple,4,0.06436,0.061149999999999996,0.05579,0.468,0.061,1.562,0.468,0.05,1.602,0.05000000000000003,0.04123105625617664
color_1_5_0.png,2D,1538.0,Apple,5,0.05882,0.05952,0.052469999999999996,0.0,0.06,1.564,0.0,0.03,1.614,0.08000000000000004,0.05830951894845304
color_1_5_0.png,2D,1538.0,Apple,6,0.053700000000000005,0.05374,0.05364,-0.473,0.062,1.563,-0.473,0.05,1.613,0.06000000000000004,0.05099019513592789
color_1_5_0.png,2D,1538.0,Apple,7,0.06105,0.05845,0.04982,0.469,0.061,1.265,0.469,0.04,1.315,0.08000000000000004,0.06324555320336764
color_1_5_0.png,2D,1538.0,Tennis_ball,8,0.0651789285714286,0.0651789285714286,0.0651789285714286,0.0,0.062,1.257,0.0,0.06,1.297,0.040000000000000036,0.040000000000000036
color_1_5_0.png,2D,1538.0,Apple,9,0.06418,0.06325,0.055560000000000005,-0.468,0.06,1.262,-0.468,0.04,1.292,0.050000000000000024,0.03605551275463991
color_1_5_0.png,2D,1538.0,Apple,10,0.049530000000000005,0.047049999999999995,0.04403,0.475,0.061,0.978,0.475,0.026,1.008,0.060000000000000026,0.042426406871192875
color_1_5_0.png,2D,1538.0,Apple,11,0.06987,0.06844,0.06317,0.0,0.062,0.958,0.0,0.06,0.978,0.020000000000000018,0.020000000000000018
color_1_5_0.png,2D,1538.0,Apple,12,0.059789999999999996,0.05779,0.05198,-0.47,0.061,0.964,-0.47,0.031,0.994,0.060000000000000026,0.042426406871192875
color_1_5_0.png,2D,1538.0,Apple,13,0.06909,0.06714,0.059789999999999996,0.465,0.061,0.66,0.465,0.06,0.69,0.029999999999999916,0.029999999999999916
color_1_5_0.png,2D,1538.0,Apple,14,0.05787,0.05712,0.05273,0.0,0.061,0.664,0.0,0.05,0.694,0.03999999999999991,0.03162277660168371
color_1_5_0.png,2D,1538.0,Tennis_ball,15,0.0651789285714286,0.0651789285714286,0.0651789285714286,-0.467,0.062,0.657,-0.467,0.02,0.677,0.06000000000000001,0.044721359549995794
color_1_1_0.png,2D,1531.0,Apple,1 ,0.06909,0.06714,0.059789999999999996,0.465,0.054,1.86,0.465,0.05,1.9,0.039999999999999813,0.039999999999999813
color_1_1_0.png,2D,1531.0,Apple,2,0.06462999999999999,0.062049999999999994,0.053759999999999995,0.0,0.054,1.863,0.0,0.05,1.903,0.039999999999999813,0.039999999999999813
color_1_1_0.png,2D,1531.0,Apple,3,0.06987,0.06844,0.06317,-0.465,0.055,1.858,-0.465,0.06,1.868,0.010000000000000009,0.010000000000000009
color_1_1_0.png,2D,1531.0,Apple,4,0.06508,0.06317,0.05831,0.467,0.054,1.561,0.467,0.04,1.591,0.04000000000000003,0.03162277660168382
color_1_1_0.png,2D,1531.0,Apple,6,0.061149999999999996,0.05579,0.05243,-0.469,0.055,1.564,-0.469,0.042,1.584,0.040000000000000015,0.028284271247461912
color_1_1_0.png,2D,1531.0,Apple,5,0.06464,0.06348,0.061450000000000005,0.0,0.055,1.559,0.0,0.05,1.599,0.05000000000000003,0.04123105625617664
color_1_1_0.png,2D,1531.0,Apple,7 ,0.06658,0.06581000000000001,0.05819,0.467,0.054,1.261,0.467,0.03,1.291,0.05000000000000003,0.03605551275463992
color_1_1_0.png,2D,1531.0,Apple,8,0.06466,0.062380000000000005,0.055600000000000004,0.0,0.054,1.262,0.0,0.04,1.302,0.05000000000000004,0.041231056256176644
color_1_1_0.png,2D,1531.0,Apple,9,0.06486,0.05994,0.05818,-0.468,0.055,1.261,-0.468,0.02,1.281,0.06000000000000001,0.044721359549995794
color_1_1_0.png,2D,1531.0,Apple,10,0.06336,0.05915,0.05507,0.468,0.055,0.962,0.468,0.04,0.972,0.030000000000000006,0.022360679774997897
color_1_1_0.png,2D,1531.0,Apple,11,0.06173,0.06082,0.05551,0.0,0.055,0.962,0.0,0.04,0.972,0.030000000000000006,0.022360679774997897
color_1_1_0.png,2D,1531.0,Apple,12,0.06436,0.061149999999999996,0.05579,-0.468,0.054,0.962,-0.468,0.04,0.982,0.03000000000000002,0.022360679774997914
color_1_1_0.png,2D,1531.0,Apple,13,0.06284000000000001,0.06124,0.05547,0.469,0.054,0.662,0.469,0.02,0.652,0.04000000000000001,0.0316227766016838
color_1_1_0.png,2D,1531.0,Apple,14,0.06412000000000001,0.06431,0.05933,0.0,0.054,0.66,0.0,0.03,0.67,0.030000000000000013,0.022360679774997904
color_1_1_0.png,2D,1531.0,Apple,15,0.06418,0.06325,0.055560000000000005,-0.468,0.053,0.662,-0.468,0.04,0.682,0.03000000000000002,0.022360679774997914
color_1_1_1.png,2D,1517.0,Apple,1,0.06909,0.06714,0.059789999999999996,0.465,0.04,1.86,0.465,0.036,1.89,0.029999999999999805,0.029999999999999805
color_1_1_1.png,2D,1517.0,Apple,2,0.06462999999999999,0.062049999999999994,0.053759999999999995,0.0,0.04,1.863,0.0,0.05,1.903,0.049999999999999815,0.04123105625617642
color_1_1_1.png,2D,1517.0,Apple,3,0.06987,0.06844,0.06317,-0.465,0.041,1.858,-0.465,0.036,1.878,0.019999999999999796,0.019999999999999796
color_1_1_1.png,2D,1517.0,Apple,4,0.06508,0.06317,0.05831,0.467,0.04,1.561,0.467,0.05,1.591,0.04000000000000003,0.03162277660168382
color_1_1_1.png,2D,1517.0,Apple,5,0.06464,0.06348,0.061450000000000005,0.0,0.041,1.559,0.0,0.06,1.599,0.06000000000000003,0.04472135954999582
color_1_1_1.png,2D,1517.0,Apple,6,0.061149999999999996,0.05579,0.05243,-0.469,0.041,1.564,-0.469,0.042,1.584,0.020000000000000018,0.020000000000000018
color_1_1_1.png,2D,1517.0,Apple,7,0.06658,0.06581000000000001,0.05819,0.467,0.04,1.261,0.467,0.03,1.291,0.04000000000000003,0.03162277660168382
color_1_1_1.png,2D,1517.0,Apple,8,0.06466,0.062380000000000005,0.055600000000000004,0.0,0.04,1.262,0.0,0.04,1.302,0.040000000000000036,0.040000000000000036
color_1_1_1.png,2D,1517.0,Apple,9,0.06486,0.05994,0.05818,-0.468,0.041,1.261,-0.468,0.03,1.281,0.03000000000000002,0.022360679774997914
color_1_1_1.png,2D,1517.0,Apple,10,0.06336,0.05915,0.05507,0.468,0.041,0.962,0.468,0.03,0.982,0.03000000000000002,0.022360679774997914
color_1_1_1.png,2D,1517.0,Apple,11,0.06173,0.06082,0.05551,0.0,0.041,0.962,0.0,0.04,0.972,0.010000000000000009,0.010000000000000009
color_1_1_1.png,2D,1517.0,Apple,12,0.06436,0.061149999999999996,0.05579,-0.468,0.04,0.962,-0.468,0.05,0.982,0.03000000000000002,0.022360679774997914
